candidate_id,query,slug,local_path,line_start_hint,line_end_hint,evidence_status
new_capitalism,"""new history of capitalism""",wright_2022_ea,/home/jic823/capitalism/pdf/wright_2022_ea.txt,232,277,search_hit_only
new_capitalism,"""new history of capitalism""",wright_2022_ea,/home/jic823/capitalism/pdf/wright_2022_ea.txt,710,768,search_hit_only
new_capitalism,"""new history of capitalism""",wright_2022_ea,/home/jic823/capitalism/pdf/wright_2022_ea.txt,769,885,search_hit_only
new_capitalism,"""new history of capitalism""",wright_2022_ea,/home/jic823/capitalism/pdf/wright_2022_ea.txt,886,944,search_hit_only
great_divergence,"""great divergence""",allen2000_economic_structure_agricultural_productivity,/home/jic823/capitalism/pdf/allen2000_economic_structure_agricultural_productivity.txt,772,1032,search_hit_only
great_divergence,"""great divergence""",allen2000_economic_structure_agricultural_productivity,/home/jic823/capitalism/pdf/allen2000_economic_structure_agricultural_productivity.txt,1692,1791,search_hit_only
great_divergence,"""great divergence""",allen2001_great_divergence_european_wages_prices,/home/jic823/capitalism/pdf/allen2001_great_divergence_european_wages_prices.txt,1,92,search_hit_only
great_divergence,"""great divergence""",allen2005_real_wages_europe_asia_long_term,/home/jic823/capitalism/pdf/allen2005_real_wages_europe_asia_long_term.txt,945,1351,search_hit_only
great_divergence,"""great divergence""",allen2005_real_wages_europe_asia_long_term,/home/jic823/capitalism/pdf/allen2005_real_wages_europe_asia_long_term.txt,1352,1394,search_hit_only
great_divergence,"""great divergence""",allen2008b_review_clark_farewell_to_alms,/home/jic823/capitalism/pdf/allen2008b_review_clark_farewell_to_alms.txt,2466,2581,search_hit_only
great_divergence,"""great divergence""",allen2008b_review_clark_farewell_to_alms,/home/jic823/capitalism/pdf/allen2008b_review_clark_farewell_to_alms.txt,2702,2842,search_hit_only
great_divergence,"""great divergence""",allen2008b_review_clark_farewell_to_alms,/home/jic823/capitalism/pdf/allen2008b_review_clark_farewell_to_alms.txt,2843,3014,search_hit_only
great_divergence,"""great divergence""",allen2008b_review_clark_farewell_to_alms,/home/jic823/capitalism/pdf/allen2008b_review_clark_farewell_to_alms.txt,3190,3368,search_hit_only
great_divergence,"""great divergence""",allen2009_british_industrial_revolution_book,/home/jic823/capitalism/pdf/allen2009_british_industrial_revolution_book.txt,374,477,search_hit_only
great_divergence,"""great divergence""",allen2009_industrial_revolution_in_miniature_jenny,/home/jic823/capitalism/pdf/allen2009_industrial_revolution_in_miniature_jenny.txt,1,148,search_hit_only
great_divergence,"""great divergence""",allen2009_industrial_revolution_in_miniature_jenny,/home/jic823/capitalism/pdf/allen2009_industrial_revolution_in_miniature_jenny.txt,484,647,search_hit_only
great_divergence,"""great divergence""",allen2009_industrial_revolution_in_miniature_jenny,/home/jic823/capitalism/pdf/allen2009_industrial_revolution_in_miniature_jenny.txt,648,764,search_hit_only
great_divergence,"""great divergence""",allen2009_industrial_revolution_in_miniature_jenny,/home/jic823/capitalism/pdf/allen2009_industrial_revolution_in_miniature_jenny.txt,1243,1372,search_hit_only
great_divergence,"""great divergence""",allen2009_industrial_revolution_in_miniature_jenny,/home/jic823/capitalism/pdf/allen2009_industrial_revolution_in_miniature_jenny.txt,1373,1513,search_hit_only
great_divergence,"""great divergence""",allen2009_industrial_revolution_in_miniature_jenny,/home/jic823/capitalism/pdf/allen2009_industrial_revolution_in_miniature_jenny.txt,1514,1665,search_hit_only
great_divergence,"""great divergence""",allen2011_wages_prices_living_standards_china,/home/jic823/capitalism/pdf/allen2011_wages_prices_living_standards_china.txt,60,121,search_hit_only
great_divergence,"""great divergence""",allen2011_wages_prices_living_standards_china,/home/jic823/capitalism/pdf/allen2011_wages_prices_living_standards_china.txt,122,177,search_hit_only
great_divergence,"""great divergence""",allen2011_wages_prices_living_standards_china,/home/jic823/capitalism/pdf/allen2011_wages_prices_living_standards_china.txt,575,821,search_hit_only
great_divergence,"""great divergence""",allen2011_wages_prices_living_standards_china,/home/jic823/capitalism/pdf/allen2011_wages_prices_living_standards_china.txt,877,1044,search_hit_only
great_divergence,"""great divergence""",allen2011_wages_prices_living_standards_china,/home/jic823/capitalism/pdf/allen2011_wages_prices_living_standards_china.txt,1409,1615,search_hit_only
great_divergence,"""great divergence""",allen2011_wages_prices_living_standards_china,/home/jic823/capitalism/pdf/allen2011_wages_prices_living_standards_china.txt,1616,1674,search_hit_only
great_divergence,"""great divergence""",allen2011_wages_prices_living_standards_china,/home/jic823/capitalism/pdf/allen2011_wages_prices_living_standards_china.txt,1845,2059,search_hit_only
great_divergence,"""great divergence""",allen2011_wages_prices_living_standards_china,/home/jic823/capitalism/pdf/allen2011_wages_prices_living_standards_china.txt,2060,2175,search_hit_only
great_divergence,"""great divergence""",allen2011_wages_prices_living_standards_china,/home/jic823/capitalism/pdf/allen2011_wages_prices_living_standards_china.txt,2176,2236,search_hit_only
great_divergence,"""great divergence""",allen2011_wages_prices_living_standards_china,/home/jic823/capitalism/pdf/allen2011_wages_prices_living_standards_china.txt,2237,2295,search_hit_only
great_divergence,"""great divergence""",allen2011_wages_prices_living_standards_china,/home/jic823/capitalism/pdf/allen2011_wages_prices_living_standards_china.txt,2296,2357,search_hit_only
great_divergence,"""great divergence""",allen2011_wages_prices_living_standards_china,/home/jic823/capitalism/pdf/allen2011_wages_prices_living_standards_china.txt,2358,2429,search_hit_only
great_divergence,"""great divergence""",allen2011_wages_prices_living_standards_china,/home/jic823/capitalism/pdf/allen2011_wages_prices_living_standards_china.txt,2950,3124,search_hit_only
great_divergence,"""great divergence""",allen2011b_why_the_industrial_revolution_was_british,/home/jic823/capitalism/pdf/allen2011b_why_the_industrial_revolution_was_british.txt,1,61,search_hit_only
great_divergence,"""great divergence""",allen2011b_why_the_industrial_revolution_was_british,/home/jic823/capitalism/pdf/allen2011b_why_the_industrial_revolution_was_british.txt,116,418,search_hit_only
great_divergence,"""great divergence""",allen2011b_why_the_industrial_revolution_was_british,/home/jic823/capitalism/pdf/allen2011b_why_the_industrial_revolution_was_british.txt,419,480,search_hit_only
great_divergence,"""great divergence""",allen2011b_why_the_industrial_revolution_was_british,/home/jic823/capitalism/pdf/allen2011b_why_the_industrial_revolution_was_british.txt,538,686,search_hit_only
great_divergence,"""great divergence""",allen2011b_why_the_industrial_revolution_was_british,/home/jic823/capitalism/pdf/allen2011b_why_the_industrial_revolution_was_british.txt,1579,1634,search_hit_only
great_divergence,"""great divergence""",allen2011b_why_the_industrial_revolution_was_british,/home/jic823/capitalism/pdf/allen2011b_why_the_industrial_revolution_was_british.txt,1635,1702,search_hit_only
great_divergence,"""great divergence""",allen2011b_why_the_industrial_revolution_was_british,/home/jic823/capitalism/pdf/allen2011b_why_the_industrial_revolution_was_british.txt,1777,1848,search_hit_only
great_divergence,"""great divergence""",allen2012_colonial_origins_divergence_americas,/home/jic823/capitalism/pdf/allen2012_colonial_origins_divergence_americas.txt,1,142,search_hit_only
great_divergence,"""great divergence""",allen2012_colonial_origins_divergence_americas,/home/jic823/capitalism/pdf/allen2012_colonial_origins_divergence_americas.txt,143,239,search_hit_only
great_divergence,"""great divergence""",allen2012_colonial_origins_divergence_americas,/home/jic823/capitalism/pdf/allen2012_colonial_origins_divergence_americas.txt,356,487,search_hit_only
great_divergence,"""great divergence""",allen2012_colonial_origins_divergence_americas,/home/jic823/capitalism/pdf/allen2012_colonial_origins_divergence_americas.txt,488,637,search_hit_only
great_divergence,"""great divergence""",allen2012_colonial_origins_divergence_americas,/home/jic823/capitalism/pdf/allen2012_colonial_origins_divergence_americas.txt,732,851,search_hit_only
great_divergence,"""great divergence""",allen2012_colonial_origins_divergence_americas,/home/jic823/capitalism/pdf/allen2012_colonial_origins_divergence_americas.txt,1249,1362,search_hit_only
great_divergence,"""great divergence""",allen2012_colonial_origins_divergence_americas,/home/jic823/capitalism/pdf/allen2012_colonial_origins_divergence_americas.txt,1363,1466,search_hit_only
great_divergence,"""great divergence""",allen2012_colonial_origins_divergence_americas,/home/jic823/capitalism/pdf/allen2012_colonial_origins_divergence_americas.txt,1467,1604,search_hit_only
great_divergence,"""great divergence""",allen2012b_technology_and_the_great_divergence,/home/jic823/capitalism/pdf/allen2012b_technology_and_the_great_divergence.txt,1,63,search_hit_only
great_divergence,"""great divergence""",allen2012b_technology_and_the_great_divergence,/home/jic823/capitalism/pdf/allen2012b_technology_and_the_great_divergence.txt,1026,1086,search_hit_only
great_divergence,"""great divergence""",allen2012b_technology_and_the_great_divergence,/home/jic823/capitalism/pdf/allen2012b_technology_and_the_great_divergence.txt,1087,1170,search_hit_only
great_divergence,"""great divergence""",allen2014_american_exceptionalism_global_history,/home/jic823/capitalism/pdf/allen2014_american_exceptionalism_global_history.txt,145,262,search_hit_only
great_divergence,"""great divergence""",allen2014_american_exceptionalism_global_history,/home/jic823/capitalism/pdf/allen2014_american_exceptionalism_global_history.txt,2303,2435,search_hit_only
great_divergence,"""great divergence""",allen2014_american_exceptionalism_global_history,/home/jic823/capitalism/pdf/allen2014_american_exceptionalism_global_history.txt,2713,2853,search_hit_only
great_divergence,"""great divergence""",allen_gpih_notes,/home/jic823/capitalism/pdf/allen_gpih_notes.txt,1,173,search_hit_only
great_divergence,"""great divergence""",allen_gpih_notes,/home/jic823/capitalism/pdf/allen_gpih_notes.txt,174,333,search_hit_only
great_divergence,"""great divergence""",allen_gpih_notes,/home/jic823/capitalism/pdf/allen_gpih_notes.txt,499,664,search_hit_only
great_divergence,"""great divergence""",allen_gpih_notes,/home/jic823/capitalism/pdf/allen_gpih_notes.txt,826,989,search_hit_only
great_divergence,"""great divergence""",allen_gpih_notes,/home/jic823/capitalism/pdf/allen_gpih_notes.txt,990,1152,search_hit_only
great_divergence,"""great divergence""",allen_gpih_notes,/home/jic823/capitalism/pdf/allen_gpih_notes.txt,1639,1804,search_hit_only
great_divergence,"""great divergence""",allen_gpih_notes,/home/jic823/capitalism/pdf/allen_gpih_notes.txt,2156,2328,search_hit_only
great_divergence,"""great divergence""",allen_gpih_notes,/home/jic823/capitalism/pdf/allen_gpih_notes.txt,2329,2560,search_hit_only
great_divergence,"""great divergence""",allen_gpih_notes,/home/jic823/capitalism/pdf/allen_gpih_notes.txt,2561,2816,search_hit_only
great_divergence,"""great divergence""",allen_weisdorf2011_industrious_revolution_empirical,/home/jic823/capitalism/pdf/allen_weisdorf2011_industrious_revolution_empirical.txt,111,255,search_hit_only
great_divergence,"""great divergence""",allen_weisdorf2011_industrious_revolution_empirical,/home/jic823/capitalism/pdf/allen_weisdorf2011_industrious_revolution_empirical.txt,1062,1154,search_hit_only
great_divergence,"""great divergence""",allennd_british_industrial_revolution_global_persp,/home/jic823/capitalism/pdf/allennd_british_industrial_revolution_global_persp.txt,213,394,search_hit_only
great_divergence,"""great divergence""",allennd_british_industrial_revolution_global_persp,/home/jic823/capitalism/pdf/allennd_british_industrial_revolution_global_persp.txt,1054,1180,search_hit_only
great_divergence,"""great divergence""",allennd_how_commerce_created_industrial_revolution,/home/jic823/capitalism/pdf/allennd_how_commerce_created_industrial_revolution.txt,1546,1643,search_hit_only
great_divergence,"""great divergence""",allennd_how_commerce_created_industrial_revolution,/home/jic823/capitalism/pdf/allennd_how_commerce_created_industrial_revolution.txt,1749,1862,search_hit_only
great_divergence,"""great divergence""",bassino2019,/home/jic823/capitalism/pdf/bassino2019.txt,1,75,search_hit_only
great_divergence,"""great divergence""",bassino2019,/home/jic823/capitalism/pdf/bassino2019.txt,76,141,search_hit_only
great_divergence,"""great divergence""",bassino2019,/home/jic823/capitalism/pdf/bassino2019.txt,1090,1161,search_hit_only
great_divergence,"""great divergence""",bassino2019,/home/jic823/capitalism/pdf/bassino2019.txt,1162,1232,search_hit_only
great_divergence,"""great divergence""",bassino2019,/home/jic823/capitalism/pdf/bassino2019.txt,1233,1341,search_hit_only
great_divergence,"""great divergence""",bassino2019,/home/jic823/capitalism/pdf/bassino2019.txt,1419,1495,search_hit_only
great_divergence,"""great divergence""",bassino2019,/home/jic823/capitalism/pdf/bassino2019.txt,1582,1639,search_hit_only
great_divergence,"""great divergence""",bckov2010_british_economic_growth_1270_1870_wp,/home/jic823/capitalism/pdf/bckov2010_british_economic_growth_1270_1870_wp.txt,835,1201,search_hit_only
great_divergence,"""great divergence""",bckov2010_british_economic_growth_1270_1870_wp,/home/jic823/capitalism/pdf/bckov2010_british_economic_growth_1270_1870_wp.txt,2494,2949,search_hit_only
great_divergence,"""great divergence""",bckov2010_british_economic_growth_1270_1870_wp,/home/jic823/capitalism/pdf/bckov2010_british_economic_growth_1270_1870_wp.txt,2950,3092,search_hit_only
great_divergence,"""great divergence""",bckov2010_british_economic_growth_1270_1870_wp,/home/jic823/capitalism/pdf/bckov2010_british_economic_growth_1270_1870_wp.txt,3093,3173,search_hit_only
great_divergence,"""great divergence""",berghudson,/home/jic823/capitalism/pdf/berghudson.txt,3011,3136,search_hit_only
great_divergence,"""great divergence""",berghudson,/home/jic823/capitalism/pdf/berghudson.txt,8789,8905,search_hit_only
great_divergence,"""great divergence""",berghudson,/home/jic823/capitalism/pdf/berghudson.txt,9612,9729,search_hit_only
great_divergence,"""great divergence""",berghudson,/home/jic823/capitalism/pdf/berghudson.txt,9730,9846,search_hit_only
great_divergence,"""great divergence""",berghudson,/home/jic823/capitalism/pdf/berghudson.txt,9966,10080,search_hit_only
great_divergence,"""great divergence""",berghudson,/home/jic823/capitalism/pdf/berghudson.txt,10798,11091,search_hit_only
great_divergence,"""great divergence""",bouscasse2025_when_did_growth_begin_new_estimates_of_p,/home/jic823/capitalism/pdf/bouscasse2025_when_did_growth_begin_new_estimates_of_p.txt,1,138,search_hit_only
great_divergence,"""great divergence""",broadberry2006_early_modern_great_divergence_wages_prices,/home/jic823/capitalism/pdf/broadberry2006_early_modern_great_divergence_wages_prices.txt,1,105,search_hit_only
great_divergence,"""great divergence""",broadberry2006_early_modern_great_divergence_wages_prices,/home/jic823/capitalism/pdf/broadberry2006_early_modern_great_divergence_wages_prices.txt,106,516,search_hit_only
great_divergence,"""great divergence""",broadberry2006_early_modern_great_divergence_wages_prices,/home/jic823/capitalism/pdf/broadberry2006_early_modern_great_divergence_wages_prices.txt,517,954,search_hit_only
great_divergence,"""great divergence""",broadberry2006_early_modern_great_divergence_wages_prices,/home/jic823/capitalism/pdf/broadberry2006_early_modern_great_divergence_wages_prices.txt,955,1141,search_hit_only
great_divergence,"""great divergence""",broadberry2006_early_modern_great_divergence_wages_prices,/home/jic823/capitalism/pdf/broadberry2006_early_modern_great_divergence_wages_prices.txt,1142,1254,search_hit_only
great_divergence,"""great divergence""",broadberry2006_early_modern_great_divergence_wages_prices,/home/jic823/capitalism/pdf/broadberry2006_early_modern_great_divergence_wages_prices.txt,1255,1371,search_hit_only
great_divergence,"""great divergence""",broadberry2006_early_modern_great_divergence_wages_prices,/home/jic823/capitalism/pdf/broadberry2006_early_modern_great_divergence_wages_prices.txt,1527,1587,search_hit_only
great_divergence,"""great divergence""",broadberry2006_early_modern_great_divergence_wages_prices,/home/jic823/capitalism/pdf/broadberry2006_early_modern_great_divergence_wages_prices.txt,1588,1758,search_hit_only
great_divergence,"""great divergence""",broadberry2006_early_modern_great_divergence_wages_prices,/home/jic823/capitalism/pdf/broadberry2006_early_modern_great_divergence_wages_prices.txt,1759,1924,search_hit_only
great_divergence,"""great divergence""",broadberry2006_early_modern_great_divergence_wages_prices,/home/jic823/capitalism/pdf/broadberry2006_early_modern_great_divergence_wages_prices.txt,1925,2133,search_hit_only
great_divergence,"""great divergence""",broadberry2006_early_modern_great_divergence_wages_prices,/home/jic823/capitalism/pdf/broadberry2006_early_modern_great_divergence_wages_prices.txt,2134,2317,search_hit_only
great_divergence,"""great divergence""",broadberry2006_early_modern_great_divergence_wages_prices,/home/jic823/capitalism/pdf/broadberry2006_early_modern_great_divergence_wages_prices.txt,2318,2427,search_hit_only
great_divergence,"""great divergence""",broadberry2006_early_modern_great_divergence_wages_prices,/home/jic823/capitalism/pdf/broadberry2006_early_modern_great_divergence_wages_prices.txt,2428,2543,search_hit_only
great_divergence,"""great divergence""",broadberry2006_early_modern_great_divergence_wages_prices,/home/jic823/capitalism/pdf/broadberry2006_early_modern_great_divergence_wages_prices.txt,2609,2675,search_hit_only
great_divergence,"""great divergence""",broadberry2006_early_modern_great_divergence_wages_prices,/home/jic823/capitalism/pdf/broadberry2006_early_modern_great_divergence_wages_prices.txt,2676,2743,search_hit_only
great_divergence,"""great divergence""",broadberry2006_early_modern_great_divergence_wages_prices,/home/jic823/capitalism/pdf/broadberry2006_early_modern_great_divergence_wages_prices.txt,2744,2782,search_hit_only
great_divergence,"""great divergence""",broadberry2007_very_long_run_growth_theory_appraisal,/home/jic823/capitalism/pdf/broadberry2007_very_long_run_growth_theory_appraisal.txt,1,118,search_hit_only
great_divergence,"""great divergence""",broadberry2007_very_long_run_growth_theory_appraisal,/home/jic823/capitalism/pdf/broadberry2007_very_long_run_growth_theory_appraisal.txt,377,460,search_hit_only
great_divergence,"""great divergence""",broadberry2007_very_long_run_growth_theory_appraisal,/home/jic823/capitalism/pdf/broadberry2007_very_long_run_growth_theory_appraisal.txt,875,1355,search_hit_only
great_divergence,"""great divergence""",broadberry2007_very_long_run_growth_theory_appraisal,/home/jic823/capitalism/pdf/broadberry2007_very_long_run_growth_theory_appraisal.txt,2161,2262,search_hit_only
great_divergence,"""great divergence""",broadberry2007_very_long_run_growth_theory_appraisal,/home/jic823/capitalism/pdf/broadberry2007_very_long_run_growth_theory_appraisal.txt,2263,2381,search_hit_only
great_divergence,"""great divergence""",broadberry2009_lancashire_india_cotton_textiles,/home/jic823/capitalism/pdf/broadberry2009_lancashire_india_cotton_textiles.txt,1,119,search_hit_only
great_divergence,"""great divergence""",broadberry2009_lancashire_india_cotton_textiles,/home/jic823/capitalism/pdf/broadberry2009_lancashire_india_cotton_textiles.txt,854,921,search_hit_only
great_divergence,"""great divergence""",broadberry2009_lancashire_india_cotton_textiles,/home/jic823/capitalism/pdf/broadberry2009_lancashire_india_cotton_textiles.txt,1958,2023,search_hit_only
great_divergence,"""great divergence""",broadberry2009_lancashire_india_cotton_textiles,/home/jic823/capitalism/pdf/broadberry2009_lancashire_india_cotton_textiles.txt,2024,2090,search_hit_only
great_divergence,"""great divergence""",broadberry2020_ir_great_divergence_national_accounting,/home/jic823/capitalism/pdf/broadberry2020_ir_great_divergence_national_accounting.txt,1,117,search_hit_only
great_divergence,"""great divergence""",broadberry2020_ir_great_divergence_national_accounting,/home/jic823/capitalism/pdf/broadberry2020_ir_great_divergence_national_accounting.txt,118,201,search_hit_only
great_divergence,"""great divergence""",broadberry2020_ir_great_divergence_national_accounting,/home/jic823/capitalism/pdf/broadberry2020_ir_great_divergence_national_accounting.txt,380,456,search_hit_only
great_divergence,"""great divergence""",broadberry2020_ir_great_divergence_national_accounting,/home/jic823/capitalism/pdf/broadberry2020_ir_great_divergence_national_accounting.txt,457,535,search_hit_only
great_divergence,"""great divergence""",broadberry2020_ir_great_divergence_national_accounting,/home/jic823/capitalism/pdf/broadberry2020_ir_great_divergence_national_accounting.txt,536,617,search_hit_only
great_divergence,"""great divergence""",broadberry2020_ir_great_divergence_national_accounting,/home/jic823/capitalism/pdf/broadberry2020_ir_great_divergence_national_accounting.txt,618,701,search_hit_only
great_divergence,"""great divergence""",broadberry2020_ir_great_divergence_national_accounting,/home/jic823/capitalism/pdf/broadberry2020_ir_great_divergence_national_accounting.txt,702,784,search_hit_only
great_divergence,"""great divergence""",broadberry2020_ir_great_divergence_national_accounting,/home/jic823/capitalism/pdf/broadberry2020_ir_great_divergence_national_accounting.txt,785,1426,search_hit_only
great_divergence,"""great divergence""",broadberry2020_ir_great_divergence_national_accounting,/home/jic823/capitalism/pdf/broadberry2020_ir_great_divergence_national_accounting.txt,1427,1684,search_hit_only
great_divergence,"""great divergence""",broadberry2020_ir_great_divergence_national_accounting,/home/jic823/capitalism/pdf/broadberry2020_ir_great_divergence_national_accounting.txt,1685,1784,search_hit_only
great_divergence,"""great divergence""",broadberry2020_ir_great_divergence_national_accounting,/home/jic823/capitalism/pdf/broadberry2020_ir_great_divergence_national_accounting.txt,1785,1860,search_hit_only
great_divergence,"""great divergence""",broadberry_2012_wp,/home/jic823/capitalism/pdf/broadberry_2012_wp.txt,1962,2247,search_hit_only
great_divergence,"""great divergence""",broadberry_2012_wp,/home/jic823/capitalism/pdf/broadberry_2012_wp.txt,2340,2428,search_hit_only
great_divergence,"""great divergence""",broadberry_2015_india_and_the_great_divergence_an_anglo_in,/home/jic823/capitalism/pdf/broadberry_2015_india_and_the_great_divergence_an_anglo_in.txt,1,58,search_hit_only
great_divergence,"""great divergence""",broadberry_2015_india_and_the_great_divergence_an_anglo_in,/home/jic823/capitalism/pdf/broadberry_2015_india_and_the_great_divergence_an_anglo_in.txt,59,158,search_hit_only
great_divergence,"""great divergence""",broadberry_2015_india_and_the_great_divergence_an_anglo_in,/home/jic823/capitalism/pdf/broadberry_2015_india_and_the_great_divergence_an_anglo_in.txt,159,259,search_hit_only
great_divergence,"""great divergence""",broadberry_2015_india_and_the_great_divergence_an_anglo_in,/home/jic823/capitalism/pdf/broadberry_2015_india_and_the_great_divergence_an_anglo_in.txt,2149,2277,search_hit_only
great_divergence,"""great divergence""",broadberry_2015_india_and_the_great_divergence_an_anglo_in,/home/jic823/capitalism/pdf/broadberry_2015_india_and_the_great_divergence_an_anglo_in.txt,2278,2385,search_hit_only
great_divergence,"""great divergence""",broadberry_2015_india_and_the_great_divergence_an_anglo_in,/home/jic823/capitalism/pdf/broadberry_2015_india_and_the_great_divergence_an_anglo_in.txt,2386,2513,search_hit_only
great_divergence,"""great divergence""",broadberry_2015_india_and_the_great_divergence_an_anglo_in,/home/jic823/capitalism/pdf/broadberry_2015_india_and_the_great_divergence_an_anglo_in.txt,2514,2623,search_hit_only
great_divergence,"""great divergence""",broadberry_2017_growing_shrinking_and_long_run_economic_pe,/home/jic823/capitalism/pdf/broadberry_2017_growing_shrinking_and_long_run_economic_pe.txt,541,618,search_hit_only
great_divergence,"""great divergence""",broadberry_2017_growing_shrinking_and_long_run_economic_pe,/home/jic823/capitalism/pdf/broadberry_2017_growing_shrinking_and_long_run_economic_pe.txt,2933,3157,search_hit_only
great_divergence,"""great divergence""",broadberry_2018_jeh,/home/jic823/capitalism/pdf/broadberry_2018_jeh.txt,1,92,search_hit_only
great_divergence,"""great divergence""",broadberry_2018_jeh,/home/jic823/capitalism/pdf/broadberry_2018_jeh.txt,93,177,search_hit_only
great_divergence,"""great divergence""",broadberry_2018_jeh,/home/jic823/capitalism/pdf/broadberry_2018_jeh.txt,178,262,search_hit_only
great_divergence,"""great divergence""",broadberry_2018_jeh,/home/jic823/capitalism/pdf/broadberry_2018_jeh.txt,263,337,search_hit_only
great_divergence,"""great divergence""",broadberry_2018_jeh,/home/jic823/capitalism/pdf/broadberry_2018_jeh.txt,338,621,search_hit_only
great_divergence,"""great divergence""",broadberry_2018_jeh,/home/jic823/capitalism/pdf/broadberry_2018_jeh.txt,622,709,search_hit_only
